filename,page_number,sentence,aspect,aspect_category,ontology_uri,sentiment,tone,confidence
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,We have implemented a policy to ensure transparent governance practices and ethical business conduct across all subsidiaries.,governance,G,GRI202,positive,Commitment,0.94
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,"Our board of directors now includes 30% female members, reflecting our commitment to gender-balanced leadership.",board diversity,G,GRI407,positive,Outcome,0.91
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,"The company has achieved zero fatalities in operations for the third consecutive year, exceeding industry safety benchmarks.",occupational health & safety,S,GRI406,positive,Outcome,0.95
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,"We have increased investments in renewable energy projects, with 30% of our electricity now sourced from solar panels installed in 2023.",renewable energy,E,GRI305,positive,Action,0.93
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,Employee grievance redressal mechanisms have been strengthened with a digital platform for anonymous reporting and resolution tracking.,employee relations,S,GRI403,positive,Action,0.92
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,We have implemented a strict anti-corruption policy and conducted mandatory ethics training for all employees and partners.,anti-corruption,G,GRI205,positive,Action,0.94
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,"The company has received multiple certifications for environmental management (e.g., ISO 14001) and corporate governance (e.g., ISO 37001).",certifications,E,GRI306,positive,Outcome,0.95
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,We are the only company in the sector to have achieved third-party verification for gender equality initiatives aligned with UN Women Empowerment Principles.,gender equality,S,GRI407,positive,Outcome,0.93
BaritoRenewables2023.pdf,,Towards Indonesia's Net Zero Emission,emissions,E,GRI305,positive,Commitment,0.85
PT Cita Mineral Investindo Tbk 2023 Sustainability Report (1).pdf,,We adapt to be resilient.,resilience,E,SDG13,positive,Commitment,0.85
annual-report-and-sustainability-report-2022.pdf,,The company achieved a 20% reduction in greenhouse gas emissions over the past five years.,emissions,E,GRI305,positive,Outcome,0.95
annual-report-and-sustainability-report-2022.pdf,,Investments in solar energy infrastructure increased by 15% compared to the previous reporting period.,renewable energy,E,GRI308,positive,Action,0.85
annual-report-and-sustainability-report-2022.pdf,,Employee safety incidents decreased by 30% due to enhanced training programs.,safety,S,GRI602,positive,Action,0.92
annual-report-and-sustainability-report-2022.pdf,,"Female representation in leadership roles remained below 20%, indicating a potential Area for Improvement in gender diversity.",gender diversity,S,SDG5,negative,Commitment,0.65
annual-report-and-sustainability-report-2022.pdf,,The company's supply chain transparency score rose to 80% from 68% in the prior year.,supply chain,G,GRI308,positive,Outcome,0.88
HM-Group-Annual-and-Sustainability-Report-2023.pdf,,We reduced CO2 emissions by 25% compared to 2022.,emissions,E,GRI305,positive,Outcome,0.95
HM-Group-Annual-and-Sustainability-Report-2023.pdf,,We increased the use of recycled materials in our collections to 60% of all products.,sustainable materials,E,GRI307,positive,Action,0.92
HM-Group-Annual-and-Sustainability-Report-2023.pdf,,Our diversity initiatives led to 45% representation of women in executive roles.,diversity,S,SDG5,positive,Outcome,0.93
HM-Group-Annual-and-Sustainability-Report-2023.pdf,,The board approved stricter ethics policies for supply chain compliance.,ethics policies,G,GRI401,positive,Action,0.88
HM-Group-Annual-and-Sustainability-Report-2023.pdf,56,Eight members of the board are women and six are men.,diversity,S,GRI407,positive,Commitment,0.9
HM-Group-Annual-and-Sustainability-Report-2023.pdf,56,Four point nine one men and one point ten women constitute the executive management team.,diversity,S,GRI407,positive,Commitment,0.8
HM-Group-Annual-and-Sustainability-Report-2023.pdf,56,A contribution of SEK 177 million to the H&M Incentive Program was made for 2023.,employee benefits,S,GRI408,positive,Action,0.9
HM-Group-Annual-and-Sustainability-Report-2023.pdf,56,Environmental levies are included in the cost of goods sold.,environmental levies,E,GRI301,neutral,Action,0.7
HM-Group-Annual-and-Sustainability-Report-2023.pdf,56,CEO remuneration includes salary and benefits totaling SEK 15.1 million.,executive compensation,G,GRI408,neutral,Commitment,0.9
HM-Group-Annual-and-Sustainability-Report-2023.pdf,56,Pension expenses for the CEO are 30% of the fixed salary.,pension schemes,S,GRI408,positive,Commitment,0.8
HM-Group-Annual-and-Sustainability-Report-2023.pdf,56,Pension commitments for the former CEO amount to SEK 105.5 million.,pension liabilities,S,GRI408,neutral,Outcome,0.8
HM-Group-Annual-and-Sustainability-Report-2023.pdf,56,Executive management's variable remuneration reached SEK 9.7 million.,remuneration policy,G,GRI408,positive,Outcome,0.7
HM-Group-Annual-and-Sustainability-Report-2023.pdf,57,The H&M group has made an assessment of the likely outcome and reserved the tax expense concerned.,tax,G,GRI20301,neutral,Commitment,0.95
HM-Group-Annual-and-Sustainability-Report-2023.pdf,57,No need for impairment of goodwill has been identified for the financial year 2023.,goodwill,G,GRI406-01,positive,Outcome,0.85
HM-Group-Annual-and-Sustainability-Report-2023.pdf,58,Note about Tax,tax,G,GRI305,neutral,Commitment,0.25
HM-Group-Annual-and-Sustainability-Report-2023.pdf,60,"Defined benefit plans are found in Switzerland, Spain, Sweden and Germany. Pension obligations are assessed annually with the help of independent actuaries according to the Projected Unit Credit Method. The actuarial gains and losses arising are mainly due to the financial assumptions, such as changes in the discount rate.",pensions,S,GRI407,neutral,Outcome,0.9
HM-Group-Annual-and-Sustainability-Report-2023.pdf,60,In September 2023 began a SEK 3 billion share buyback programme.,share buyback programs,G,GRI3503,positive,Commitment,0.85
HM-Group-Annual-and-Sustainability-Report-2023.pdf,60,"For the 2023 financial year a dividend of SEK 10,577 m was distributed.",dividend policy,G,GRI3503,positive,Commitment,0.85
HM-Group-Annual-and-Sustainability-Report-2023.pdf,60,the group's asset for rights of return does not increase stock-in-trade by a material amount.,asset management,G,GRI3503,neutral,Outcome,0.92
HM-Group-Annual-and-Sustainability-Report-2023.pdf,61,The cost of defined contribution pension plans amounts to SEK 659 m.,pension expenses,S,GRI304,neutral,Action,0.85
HM-Group-Annual-and-Sustainability-Report-2023.pdf,61,Next year's expected payments for defined benefit pension plans amount to SEK 45.411 m.,pension liabilities,S,GRI304,neutral,Action,0.85
HM-Group-Annual-and-Sustainability-Report-2023.pdf,61,Significant actuarial assumptions on the balance sheet date (weighted average amounts).,accounting assumptions,G,GRI303,neutral,Action,0.7
HM-Group-Annual-and-Sustainability-Report-2023.pdf,61,A 0.5 percentage point reduction in the discount rate would increase the liability for the Swedish commitments by SEK 4.9 m.,financial risk,G,GRI306,negative,Outcome,0.8
HM-Group-Annual-and-Sustainability-Report-2023.pdf,61,Uncertainty in the group's estimates means that the difference between expected and actual outcomes can have a material impact on the financial statements.,financial reporting,G,GRI303,negative,Outcome,0.9
HM-Group-Annual-and-Sustainability-Report-2023.pdf,65,"the H&M group and Vargas Holding launch Sync, a new venture to scale textile to textile recycled polyester. The H&M group has secured an offtake agreement with Sync worth a total of USD 600 million over seven years, covering a significant share of the H&M group's long-term need for recycled polyester, which is currently primarily sourced from rPET bottle to- textile.",recycled polyester,E,GRI308,positive,Action,0.92
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,,We are committed to accelerating growth through ecosystem enhancement.,ecosystem enhancement,E,SDG15,positive,Commitment,0.95
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,1,"Kinerja historis yang menggambarkan risiko, peluang, dan prospek Perseroan di masa depan yang berkaitan dengan nilai keberlanjutan secara rinci disajikan dalam Laporan Keberlanjutan yang menjadi satu kesatuan dengan Laporan Tahunan ini.",sustainability reporting,G,GRI1,neutral,Outcome,0.93
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,1,"Pernyataan-prosyeti ini didasarkan pada beberapa estimasi dan asumsi saat ini yang dapat berubah seiring dengan ketidakpastian, kontingensi, dan berbagai risiko bisnis, ekonomi, dan kompetisi yang dapat berubah sewaktu-waktu.",forward-looking risk disclosure,G,GRI4,neutral,Action,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,2,Commitment to sustainability is growing,sustainability commitment,E,GRI306,positive,Commitment,0.92
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,2,sustainability contribution to national development,national development,G,SDG8,positive,Outcome,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,2,jaringan digital (digital business ecosystem) changes,digital ecosystem,E,SDG9,positive,Action,0.78
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,2,teknologi sebagai katalisator perubahan,technological innovation,E,GRI308,positive,Action,0.89
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,2,kemitraan strategis dengan institusi multinasional,strategic partnerships,G,SDG17,positive,Action,0.91
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,2,Lido sebagai destination hiburan world-class,customer experience,G,SDG9,positive,Outcome,0.76
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,2,memimpin perubahan di era digital,digital leadership,G,SDG9,positive,Commitment,0.88
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,6,Strengthening the ecosystem...,ecosystem,E,GRI304,positive,Action,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,6,enhancing digital capabilities...,digital capabilities,S,SDG9,positive,Action,0.82
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,8,"MNCN has launched its music festival at the Lido Music and Arts Center in September 2023, showcasing local talents alongside renowned artists from South Korea.",community engagement,S,SDG10,positive,Action,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,8,"The Company has a strategic investment in Migo, an online to offline hub penetrating Warung (small shops) in Indonesia to deliver offline online services.",financial inclusion,S,GRI404,positive,Commitment,0.75
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,9,ambatkan kerjasama strategis yang saling menguntungkan,strategic partnerships,G,SDG17,positive,Action,0.95
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,9,enhanced its digital service performance,digital services,G,SDG9,positive,Outcome,0.9
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,9,memperluas jangkauan layanan keuangan,financial service reach,S,SDG10,positive,Outcome,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,9,solusi keuangan yang inovatif,financial solutions innovation,G,SDG9,positive,Outcome,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,10,"MNC Sekuritas continues to innovate with new features in MotionTrade, supporting financial education and literacy",financial education and literacy,S,SDG4,positive,Action,0.9
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,10,MNC Sekuritas persistently inaugurating investment galleries across Indonesia,investment access,S,SDG8,positive,Action,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,10,"MNC Leasing launched Education Financing, Post-Retirement Investment Financing, and Young Entrepreneur Financing",education and entrepreneurial financing,S,"SDG4,SDG8",positive,Action,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,10,MNC Teknologi Nusantara obtained Payment Card Industry Data Security Standard (PCI DSS) 3.2.1 certification for PCI DSS - Internet Payment Gateway,information security,G,GRI308,positive,Outcome,0.95
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,11,SEZ Lido is the first SEZ in the Greater Jakarta area,urban economic development,G,SDG9,positive,Outcome,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,11,direct access via the Bocimi toll road,infrastructure connectivity,G,SDG9,positive,Action,0.75
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,11,"spanning 1,040 Ha",large-scale project development,G,SDG9,positive,Outcome,0.92
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,14,"The Company continues growing sales contracts, seeking opportunities to acquire new mines, considering prospects in renewable energy",renewable energy,E,GRI308,positive,Action,0.9
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,14,ensuring efficiency in every business activity to generate sustainable performance growth.,resource efficiency,E,GRI305,positive,Action,0.8
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,14,"IATA consistently contributes to social life and the environment, including sustainable economic development.",social development,S,SDG8,positive,Commitment,0.8
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,14,"IATA consistently contributes to social life and the environment, including sustainable economic development.",environmental stewardship,E,SDG15,positive,Commitment,0.8
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,19,"As a diversified holding company, BHIT navigated a complex and dynamic economic landscape in 2023 but emerged more adaptable, solidifying its position as a leading player in Indonesia.",corporate governance,G,GRI3,positive,Outcome,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,19,Digitalization is expected to play a key role in boosting productivity and competitiveness.,digitalization,G,SDG9,positive,Action,0.7
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,21,"We integrate ESG principles into our core business practices, ensuring responsible resource stewardship and long-term value creation for stakeholders.",Sustainability,E,GRI303,positive,Commitment,0.9
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,21,"We invest in cutting-edge technologies to enhance operational efficiency, personalize customer experiences, and drive innovation across our portfolio companies.",Digitalization,E,GRI307,positive,Action,0.8
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,21,"We actively identify and mitigate potential risks that could derail strategic implementation. This includes regular risk assessments, stress testing, and the development of contingency plans.",Risk Management,G,GRI302,positive,Action,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,21,"We established a robust performance monitoring framework to track progress on key strategic objectives. This includes regular review of financial and non-financial indicators, along with in-depth discussions with management teams.",Performance Monitoring,G,GRI301,positive,Action,0.7
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,21,Our policies cover areas such as corporate governance and talent development.,Corporate Governance,G,GRI301,positive,Commitment,0.8
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,21,We ensure strategic decisions align with stakeholder expectations.,Stakeholder Engagement,S,GRI307,positive,Commitment,0.7
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,22,We foster open communication channels with both internal and external stakeholders to ensure alignment and understanding of strategic goals and progress,stakeholder communication,G,GRI305,positive,Commitment,0.95
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,22,"Despite these headwinds, BHIT demonstrated resilience and adaptability, leveraging its diversified portfolio and strong financial position to navigate these complexities",risk management,G,GRI308,positive,Action,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,23,Kami percaya diri dalam memposisikan diri secara strategis untuk mengambil keuntungan dari potensi pasar Indonesia yang luas.,sustainability commitment,G,GRI303,positive,Commitment,0.87
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,23,Perseroan menyelenggarakan RUPSLB和 strategy enhancement.,regulatory compliance,G,GRI303,neutral,Action,0.95
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,23,Sistem pengendalian internal mencakup semua fungsi dan didokumentasikan dalam kebijakan.,internal controls,G,GRI303,neutral,Action,0.94
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,23,"Dengan portofolio yang diversifikasi, fokus yang kuat pada digitalisasi, serta komitmen mendalam terhadap keberlanjutan.",sustainability commitment,G,GRI303,positive,Commitment,0.92
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,23,Riset manajemen risiko yang melibatkan transparansi dan keadilan.,risk management,G,GRI303,neutral,Action,0.96
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,23,Kami juga mengadakan rapat gabungan dengan Dewan Komisaris untuk membahas hal-hal kritis.,stakeholder engagement,G,GRI303,neutral,Action,0.91
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,23,Perseroan berkomitmen untuk mengintegrasikan prinsip-governance ke dalam kegiatan operasional.,governance integration,G,GRI303,positive,Commitment,0.89
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,23,Improvement actions are based on findings from internal and external audits.,internal control enhancements,G,GRI303,neutral,Outcome,0.93
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,23,We expect sustainable growth across core businesses driven by technological advancements.,sustainable business growth,G,GRI303,positive,Outcome,0.75
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,24,"kami ingin menyampaikan penghargaan terdalam kepada semua pemangku kepentingan, karyawan yang berdedikasi, pelanggan setia, dan pemegang saham atas dukungan dan dedikasi yang tak tergoyahkan sepanjang tahun lalu.",lokasin kerjasama,S,SDG17,positive,Commitment,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,24,"Tanpa komitmen dan kolaborasi Anda, pencapaian yang kami rayakan dalam laporan ini tidak akan mungkin terwujud.",komitmen,S,GRI304,positive,Action,0.9
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,24,"Kami bangga atas apa yang telah kita capai bersama, dan lebih bersemangat menyambut yang akan datang.",keberhasilan kolaborasi,S,GRI305,positive,Outcome,0.8
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,30,"We maintained an open dialogue with stakeholders through regular communication and timely disclosure of material information, and we actively engaged with shareholders, analysts, and other stakeholders to understand their expectations.",governance,G,GRI305,positive,Action,0.95
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,30,"Appreciation We express our sincere appreciation to the Board of Directors, management team, and all employees for their dedication and hard work throughout the year.",employee recognition,S,SDG8,positive,Outcome,0.95
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,30,"We remain committed to providing effective oversight and guidance to the Board of Directors, promoting transparency and good corporate governance.",transparency,G,GRI20101-1,positive,Commitment,0.9
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,33,The company is committed to sustainable development and responsible business practices.,sustainable development,G,SDG17,positive,Commitment,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,33,Corporate governance structures ensure transparency and accountability in decision-making.,corporate governance,G,GRI301,positive,Commitment,0.9
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,33,The company actively engages in community development initiatives through its CSR programs.,community development,S,SDG8,positive,Action,0.88
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,33,Employee welfare and safety are prioritized in all operational activities.,employee safety,S,ILO-C155,positive,Action,0.92
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,33,Environmental management systems are certified under ISO 14001.,environmental management,E,GRI303,positive,Action,0.87
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,33,The company adheres to international standards for occupational health and safety through OHSAS 18001 certification.,occupational health and safety,S,ILO-C155,positive,Action,0.91
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,34,MNC Group dengan penuh kepastian menunjukkan komitmennya untuk mempercepat pertumbuhan melalui peningkatan ekosistem.,ekosistem,E,GRI301,positive,Commitment,0.92
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,34,"Melalui integrasi yang lebih menyeluruh dan kolaborasi yang kuat di antara entitas bisnisnya, MNC Group terus mendorong inovasi dan pengembangan yang berkelanjutan.",kolaborasi,G,GRI208,positive,Action,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,34,"Dengan memanfaatkan kekuatan sinergi dalam ekosistemnya, MNC Group siap menghadapi tantangan pasar yang dinamis dan memperluas pengaruhnya di berbagai sektor.",tanaman strategis,G,SDG9,positive,Action,0.88
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,38,"As part of its social concern program, MNC Group through MNC Peduli is very active in social activities involving free health care, scholarships, basic food distribution, and general community support.",social responsibility,S,GRI418,positive,Action,0.95
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,43,The Company transferred the securities business to PT Bhakti Capital Indonesia and PT Bhakti Asset Management.,governance structure,G,GRI203,neutral,Action,0.89
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,43,MCOM menjadikan PT Media Nusantara Citra (MNC) sebagai perusahaan induk untuk media berbasis konten.,governance structure,G,GRI203,neutral,Action,0.87
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,43,The Company acquired PT Global Mediacom Tbk (MCOM).,strategic governance,G,GRI203,neutral,Outcome,0.92
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,43,PT Bhakti Capital Indonesia Tbk became the holding company for the financial services sector.,corporate governance,G,GRI203,neutral,Commitment,0.9
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,43,The Company was established in Jakarta as a brokerage house on November 2.,organizational history,G,GRI203,neutral,Commitment,0.86
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,43,The Company focused on investment business and became an Investment Company.,business focus,G,GRI203,neutral,Action,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,43,"The Company conducted an Initial Public Offering of Shares, with ticker code BHIT.",corporate actions,G,GRI201,neutral,Action,0.91
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,43,"PT Bhakti Capital Indonesia conducted an Initial Public Offering of Shares, with ticker code BCAP.",corporate actions,G,GRI201,neutral,Action,0.88
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,44,Perseroan mulai masuk ke bisnis energi dan sumber daya alam.,energy and natural resources,E,SDG7,neutral,Action,0.95
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,44,The Company entered into the energy and natural resources business.,energy and natural resources,E,SDG7,neutral,Action,0.95
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,47,"Lido Lake Resort by MNC Hotel, Oakwood Hotel \& Residence Surabaya, and The Westin Resort Nusa Dua, Bali, received Certificate of Cleanliness, Health, Safety, and Environmental Sustainability (CHSE) according to the standards of the Ministry of Tourism and Creative Economy of the Republic of Indonesia (Kemenparekraf RI).",Environmental Sustainability,E,GRI305,positive,Outcome,0.95
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,47,"Lido Lake Resort by MNC Hotel, Oakwood Hotel \& Residence Surabaya, and The Westin Resort Nusa Dua, Bali, received Certificate of Cleanliness, Health, Safety, and Environmental Sustainability (CHSE) according to the standards of the Ministry of Tourism and Creative Economy of the Republic of Indonesia (Kemenparekraf RI).",Social Responsibility,S,GRI407,positive,Outcome,0.92
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,47,PT MNC Guna Usaha Indonesia meluncurkan SIAP Haji - pembiayaan haji berbasis web.,Community Engagement,S,GRI407,positive,Action,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,47,PT MNC Land Tbk secara resmi menerima status Kawasan Ekonomi Khusus (KEK) Pariwisata untuk MNC Lido City.,Economic Development,G,GRI205,positive,Action,0.8
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,48,PT Indonesia Transport & Infrastructure Tbk changed its main business activity to investment in the coal mining sector.,environmental resource use,E,GRI306,negative,Action,0.7
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,48,MotionBank adopted the Banking as a Service (BaaS) business model.,business model innovation,G,GRI305,neutral,Action,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,48,PT MNC Teknologi Nusantara obtained PCI DSS 3.2.1 certification for PCI DSS Internet Payment Gateway.,data security,G,GRI307,positive,Action,0.95
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,48,PT MNC Kapital Indonesia Tbk issued Rp300 billion of Sustainable Bonds III Phase II.,financial inclusion,G,GRI302,positive,Outcome,0.9
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,48,"KPIG inaugurated the Lido Music & Arts Center (LMAC), the largest outdoor music & arts festival venue in Indonesia.",community cultural engagement,S,SDG11,positive,Outcome,0.8
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,48,MNC Group held its inaugural world-class music festival 'LMAC MUSICFORALL FEST'.,cultural accessibility,S,SDG10,positive,Outcome,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,49,Corporate structure optimized to streamline sustainability reporting and governance practices.,governance,G,GRI303,positive,Action,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,52,"As an established entrepreneur, Mr. Tanoesoedibjo actively advises the government and the parliament on economic matters and regularly gives speeches at various national and international events.",Governance,G,SDG16,neutral,Action,0.75
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,52,"Mr. Tanoesoedibjo has a passion to groom young Indonesians to be like him. So far, he has given lectures in more than 180 universities.",community engagement and education,S,GRI205,positive,Outcome,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,52,"MNC Group controls coal mining business permits in South Sumatera, along with supporting facilities from hauling roads, weighbridge, stockpile, crusher, to coal ports.",mineral extraction,E,GRI305,negative,Outcome,0.65
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,52,"MNC Group's portfolio includes SEZ MNC Lido City, a world-class integrated residential, commercial, entertainment and lifestyle area of 3,000 hectares in Lido, Greater Jakarta, with a Special Economic Zone (SEZ) permit.",spatial development,S,GRI204,neutral,Outcome,0.75
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,54,Tien does not serve any concurrent positions in other companies.,governance,G,GRI401:2021,neutral,Outcome,0.95
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,57,he played an important role in digital transformation of MNC Group as Chief Technology Officer of MNC Group and Chief Operating Officer of MNC Innovation Center (2017-2022).,digital governance,G,GRI103,positive,Action,0.9
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,58,Komisaris PT Bhakti Coal Resources (2022-Sekarang),fossil fuels,E,GRI305,neutral,Commitment,0.75
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,58,Director of PT MNC Energy Investments Tbk (2022-Sekarang),renewable energy,E,GRI305,neutral,Commitment,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,58,Anggota Komite Audit di PT Perdana Gapura Prima Tbk (2008-2010),audit governance,G,GRI303,neutral,Commitment,0.9
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,65,"The composition of the Board of Directors and Board of Commissioners of the Company remained unchanged throughout the year 2023 until the issuance of this Annual Report, as follows:",governance,G,GRI102-1,neutral,Commitment,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,65,"Competency development activities were conducted for the Board of Commissioners and Board of Directors, including seminars and training sessions on digital economy policies.",governance,G,GRI102-1,positive,Action,0.91
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,68,Komposisi Karyawan Berdasarkan Level Jabatan,position level,S,GRI403,neutral,Commitment,0.9
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,68,Komposisi Karyawan Berdasarkan Pendidikan,education,S,GRI403,neutral,Commitment,0.9
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,68,Komposisi Karyawan Berdasarkan Jenis Kelamin,gender,S,GRI405,neutral,Commitment,0.9
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,68,Komposisi Karyawan Berdasarkan Usia,age,S,GRI403,neutral,Commitment,0.9
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,68,Komposisi Karyawan Berdasarkan Status Kepegawaian,employment status,S,GRI403,neutral,Commitment,0.9
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,73,PT MNC Asia Holding Tbk was awarded the Top 50 Midcap public listed Company in the 14th IICD Corporate Governance Awards.,governance,G,GRI203,positive,Action,0.95
